key,bookKey,date,chapter,chapterIndex,text,cfi,range,notes,percentage,color,tag,highlightType,bookName,bookAuthor
1758161844924,1738143464138,2025-09-18,Cover,5,unrelenting,"{""text"":""When Elon finally came home from the hospital, his father berated him. “I had to stand for an hour as he yelled at me and called me an idiot and told me that I was just worthless,” Elon recalls. Kimbal, who had to watch the tirade, says it was the worst memory of his life. “My father just lost it, went ballistic, as he often did. He had zero compassion.”"",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""10"",""page"":"""",""percentage"":""0.005861382521369014""}","{""characterRange"":{""start"":4878,""end"":4889},""backward"":false}","One minute he would be friendly, the next he would launch into an hour or more of unrelenting abuse.",0.005861382521369014,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758161868839,1738143464138,2025-09-18,Cover,5,tirade,"{""text"":""When Elon finally came home from the hospital, his father berated him. “I had to stand for an hour as he yelled at me and called me an idiot and told me that I was just worthless,” Elon recalls. Kimbal, who had to watch the tirade, says it was the worst memory of his life. “My father just lost it, went ballistic, as he often did. He had zero compassion.”"",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""10"",""page"":"""",""percentage"":""0.005861382521369014""}","{""characterRange"":{""start"":4916,""end"":4922},""backward"":false}","He would end every tirade by telling Elon how pathetic he was.",0.005861382521369014,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758161994674,1738143464138,2025-09-18,Cover,5,"Rolls-Royce","{""text"":""When Elon finally came home from the hospital, his father berated him. “I had to stand for an hour as he yelled at me and called me an idiot and told me that I was just worthless,” Elon recalls. Kimbal, who had to watch the tirade, says it was the worst memory of his life. “My father just lost it, went ballistic, as he often did. He had zero compassion.”"",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""10"",""page"":"""",""percentage"":""0.005861382521369014""}","{""characterRange"":{""start"":5468,""end"":5479},""backward"":false}","At one point he drove a Rolls-Royce, built a wilderness lodge with his boys, and got raw emeralds from a mine owner in Zambia, until that business collapsed.",0.005861382521369014,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758162013690,1738143464138,2025-09-18,Cover,5,lodge,"{""text"":""When Elon finally came home from the hospital, his father berated him. “I had to stand for an hour as he yelled at me and called me an idiot and told me that I was just worthless,” Elon recalls. Kimbal, who had to watch the tirade, says it was the worst memory of his life. “My father just lost it, went ballistic, as he often did. He had zero compassion.”"",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""10"",""page"":"""",""percentage"":""0.005861382521369014""}","{""characterRange"":{""start"":5500,""end"":5505},""backward"":false}","At one point he drove a Rolls-Royce, built a wilderness lodge with his boys, and got raw emeralds from a mine owner in Zambia, until that business collapsed.",0.005861382521369014,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758162027123,1738143464138,2025-09-18,Cover,5,"emeralds","{""text"":""When Elon finally came home from the hospital, his father berated him. “I had to stand for an hour as he yelled at me and called me an idiot and told me that I was just worthless,” Elon recalls. Kimbal, who had to watch the tirade, says it was the worst memory of his life. “My father just lost it, went ballistic, as he often did. He had zero compassion.”"",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""10"",""page"":"""",""percentage"":""0.005861382521369014""}","{""characterRange"":{""start"":5533,""end"":5541},""backward"":false}","At one point he drove a Rolls-Royce, built a wilderness lodge with his boys, and got raw emeralds from a mine owner in Zambia, until that business collapsed.",0.005861382521369014,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758162142807,1738143464138,2025-09-18,Cover,5,tame,"{""text"":""When Elon finally came home from the hospital, his father berated him. “I had to stand for an hour as he yelled at me and called me an idiot and told me that I was just worthless,” Elon recalls. Kimbal, who had to watch the tirade, says it was the worst memory of his life. “My father just lost it, went ballistic, as he often did. He had zero compassion.”"",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""10"",""page"":"""",""percentage"":""0.005861382521369014""}","{""characterRange"":{""start"":5730,""end"":5734},""backward"":false}","Their experiences with me would have made veldskool quite tame",0.005861382521369014,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758162172257,1738143464138,2025-09-18,Cover,5,pummeled,"{""text"":""When Elon finally came home from the hospital, his father berated him. “I had to stand for an hour as he yelled at me and called me an idiot and told me that I was just worthless,” Elon recalls. Kimbal, who had to watch the tirade, says it was the worst memory of his life. “My father just lost it, went ballistic, as he often did. He had zero compassion.”"",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""10"",""page"":"""",""percentage"":""0.005861382521369014""}","{""characterRange"":{""start"":5860,""end"":5868},""backward"":false}","Two held you down while another pummeled your face with a log and so on.",0.005861382521369014,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758162194556,1738143464138,2025-09-18,Cover,5,thug,"{""text"":""When Elon finally came home from the hospital, his father berated him. “I had to stand for an hour as he yelled at me and called me an idiot and told me that I was just worthless,” Elon recalls. Kimbal, who had to watch the tirade, says it was the worst memory of his life. “My father just lost it, went ballistic, as he often did. He had zero compassion.”"",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""10"",""page"":"""",""percentage"":""0.005861382521369014""}","{""characterRange"":{""start"":5942,""end"":5946},""backward"":false}","New boys were forced to fight the school thug on their first day at a new school.",0.005861382521369014,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758162233555,1738143464138,2025-09-18,Cover,5,"concedes","{""text"":""When Elon finally came home from the hospital, his father berated him. “I had to stand for an hour as he yelled at me and called me an idiot and told me that I was just worthless,” Elon recalls. Kimbal, who had to watch the tirade, says it was the worst memory of his life. “My father just lost it, went ballistic, as he often did. He had zero compassion.”"",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""10"",""page"":"""",""percentage"":""0.005861382521369014""}","{""characterRange"":{""start"":5995,""end"":6003},""backward"":false}","He proudly concedes that he exercised “an extremely stern streetwise autocracy” with his boys.",0.005861382521369014,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758162248489,1738143464138,2025-09-18,Cover,5,"stern","{""text"":""When Elon finally came home from the hospital, his father berated him. “I had to stand for an hour as he yelled at me and called me an idiot and told me that I was just worthless,” Elon recalls. Kimbal, who had to watch the tirade, says it was the worst memory of his life. “My father just lost it, went ballistic, as he often did. He had zero compassion.”"",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""10"",""page"":"""",""percentage"":""0.005861382521369014""}","{""characterRange"":{""start"":6036,""end"":6041},""backward"":false}","He proudly concedes that he exercised “an extremely stern streetwise autocracy” with his boys.",0.005861382521369014,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758162264739,1738143464138,2025-09-18,Cover,5,"streetwise","{""text"":""When Elon finally came home from the hospital, his father berated him. “I had to stand for an hour as he yelled at me and called me an idiot and told me that I was just worthless,” Elon recalls. Kimbal, who had to watch the tirade, says it was the worst memory of his life. “My father just lost it, went ballistic, as he often did. He had zero compassion.”"",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""10"",""page"":"""",""percentage"":""0.005861382521369014""}","{""characterRange"":{""start"":6042,""end"":6052},""backward"":false}","He proudly concedes that he exercised “an extremely stern streetwise autocracy” with his boys.",0.005861382521369014,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758162292594,1738143464138,2025-09-18,Cover,5,"Adversity","{""text"":""When I call Errol, he talks to me for almost three hours and then follows up regularly with calls and texts over the next two years. He is eager to describe and send me photos of the nice things he provided to his kids, at least during the periods when his engineering business was doing well. At one point he drove a Rolls-Royce, built a wilderness lodge with his boys, and got raw emeralds from a mine owner in Zambia, until that business collapsed."",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""12"",""page"":"""",""percentage"":""0.006535449750929224""}","{""characterRange"":{""start"":6187,""end"":6196},""backward"":false}","Adversity shaped me",0.006535449750929224,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758162340462,1738143464138,2025-09-18,Cover,5,malady,"{""text"":""“Adversity shaped me”"",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""14"",""page"":"""",""percentage"":""0.007209516980489433""}","{""characterRange"":{""start"":6412,""end"":6418},""backward"":false}","and I suppose that may explain my particular malady.",0.007209516980489433,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758162370444,1738143464138,2025-09-18,Cover,5,"psyche","{""text"":""“Adversity shaped me”"",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""14"",""page"":"""",""percentage"":""0.007209516980489433""}","{""characterRange"":{""start"":6469,""end"":6475},""backward"":false}","In Elon Musk’s case, his father’s impact on his psyche would linger, despite many attempts to banish him, both physically and psychologically.",0.007209516980489433,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758162384859,1738143464138,2025-09-18,Cover,5,linger,"{""text"":""“Adversity shaped me”"",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""14"",""page"":"""",""percentage"":""0.007209516980489433""}","{""characterRange"":{""start"":6482,""end"":6488},""backward"":false}","In Elon Musk’s case, his father’s impact on his psyche would linger, despite many attempts to banish him, both physically and psychologically.",0.007209516980489433,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758162402988,1738143464138,2025-09-18,Cover,5,"banish","{""text"":""“Adversity shaped me”"",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""14"",""page"":"""",""percentage"":""0.007209516980489433""}","{""characterRange"":{""start"":6515,""end"":6521},""backward"":false}","In Elon Musk’s case, his father’s impact on his psyche would linger, despite many attempts to banish him, both physically and psychologically.",0.007209516980489433,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758162459127,1738143464138,2025-09-18,Cover,5,"intense","{""text"":""“With a childhood like his in South Africa, I think you have to shut yourself down emotionally in some ways,” says his first wife Justine, the mother of five of his surviving ten children. “If your father is always calling you a moron and idiot, maybe the only response is to turn off anything inside that would’ve opened up an emotional dimension that he didn’t have tools to deal with.” This emotional shutoff valve could make him callous, but it also made him a risk-seeking innovator. “He learned to shut down fear,” she says. “If you turn off fear, then maybe you have to turn off other things, like joy or empathy.”"",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""16"",""page"":"""",""percentage"":""0.007883584210049642""}","{""characterRange"":{""start"":6613,""end"":6620},""backward"":false}","Elon’s moods would cycle through light and dark, intense and goofy, detached and emotional, with occasional plunges into what those around him dreaded as “demon mode.”",0.007883584210049642,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758162462441,1738143464138,2025-09-18,Cover,5,goofy,"{""text"":""“With a childhood like his in South Africa, I think you have to shut yourself down emotionally in some ways,” says his first wife Justine, the mother of five of his surviving ten children. “If your father is always calling you a moron and idiot, maybe the only response is to turn off anything inside that would’ve opened up an emotional dimension that he didn’t have tools to deal with.” This emotional shutoff valve could make him callous, but it also made him a risk-seeking innovator. “He learned to shut down fear,” she says. “If you turn off fear, then maybe you have to turn off other things, like joy or empathy.”"",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""16"",""page"":"""",""percentage"":""0.007883584210049642""}","{""characterRange"":{""start"":6625,""end"":6630},""backward"":false}","Elon’s moods would cycle through light and dark, intense and goofy, detached and emotional, with occasional plunges into what those around him dreaded as “demon mode.”",0.007883584210049642,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758162477007,1738143464138,2025-09-18,Cover,5,detached,"{""text"":""“With a childhood like his in South Africa, I think you have to shut yourself down emotionally in some ways,” says his first wife Justine, the mother of five of his surviving ten children. “If your father is always calling you a moron and idiot, maybe the only response is to turn off anything inside that would’ve opened up an emotional dimension that he didn’t have tools to deal with.” This emotional shutoff valve could make him callous, but it also made him a risk-seeking innovator. “He learned to shut down fear,” she says. “If you turn off fear, then maybe you have to turn off other things, like joy or empathy.”"",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""16"",""page"":"""",""percentage"":""0.007883584210049642""}","{""characterRange"":{""start"":6632,""end"":6640},""backward"":false}","Elon’s moods would cycle through light and dark, intense and goofy, detached and emotional, with occasional plunges into what those around him dreaded as “demon mode.”",0.007883584210049642,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758162505492,1738143464138,2025-09-18,Cover,5,dreaded,"{""text"":""“With a childhood like his in South Africa, I think you have to shut yourself down emotionally in some ways,” says his first wife Justine, the mother of five of his surviving ten children. “If your father is always calling you a moron and idiot, maybe the only response is to turn off anything inside that would’ve opened up an emotional dimension that he didn’t have tools to deal with.” This emotional shutoff valve could make him callous, but it also made him a risk-seeking innovator. “He learned to shut down fear,” she says. “If you turn off fear, then maybe you have to turn off other things, like joy or empathy.”"",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""16"",""page"":"""",""percentage"":""0.007883584210049642""}","{""characterRange"":{""start"":6707,""end"":6714},""backward"":false}","Elon’s moods would cycle through light and dark, intense and goofy, detached and emotional, with occasional plunges into what those around him dreaded as “demon mode.”",0.007883584210049642,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758162566290,1738143464138,2025-09-18,Cover,5,"specter","{""text"":""“With a childhood like his in South Africa, I think you have to shut yourself down emotionally in some ways,” says his first wife Justine, the mother of five of his surviving ten children. “If your father is always calling you a moron and idiot, maybe the only response is to turn off anything inside that would’ve opened up an emotional dimension that he didn’t have tools to deal with.” This emotional shutoff valve could make him callous, but it also made him a risk-seeking innovator. “He learned to shut down fear,” she says. “If you turn off fear, then maybe you have to turn off other things, like joy or empathy.”"",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""16"",""page"":"""",""percentage"":""0.007883584210049642""}","{""characterRange"":{""start"":6882,""end"":6889},""backward"":false}","Unlike his father, he would be caring with his kids, but in other ways, his behavior would hint at a danger that needed to be constantly battled: the specter that, as his mother put it, “he might become his father.”",0.007883584210049642,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758162705979,1738143464138,2025-09-18,Cover,5,"resonant","{""text"":""“With a childhood like his in South Africa, I think you have to shut yourself down emotionally in some ways,” says his first wife Justine, the mother of five of his surviving ten children. “If your father is always calling you a moron and idiot, maybe the only response is to turn off anything inside that would’ve opened up an emotional dimension that he didn’t have tools to deal with.” This emotional shutoff valve could make him callous, but it also made him a risk-seeking innovator. “He learned to shut down fear,” she says. “If you turn off fear, then maybe you have to turn off other things, like joy or empathy.”"",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""16"",""page"":"""",""percentage"":""0.007883584210049642""}","{""characterRange"":{""start"":6969,""end"":6977},""backward"":false}","It’s one of the most resonant tropes in mythology.",0.007883584210049642,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758162711645,1738143464138,2025-09-18,Cover,5,"tropes","{""text"":""“With a childhood like his in South Africa, I think you have to shut yourself down emotionally in some ways,” says his first wife Justine, the mother of five of his surviving ten children. “If your father is always calling you a moron and idiot, maybe the only response is to turn off anything inside that would’ve opened up an emotional dimension that he didn’t have tools to deal with.” This emotional shutoff valve could make him callous, but it also made him a risk-seeking innovator. “He learned to shut down fear,” she says. “If you turn off fear, then maybe you have to turn off other things, like joy or empathy.”"",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""16"",""page"":"""",""percentage"":""0.007883584210049642""}","{""characterRange"":{""start"":6978,""end"":6984},""backward"":false}","It’s one of the most resonant tropes in mythology.",0.007883584210049642,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758162716730,1738143464138,2025-09-18,Cover,5,mythology,"{""text"":""“With a childhood like his in South Africa, I think you have to shut yourself down emotionally in some ways,” says his first wife Justine, the mother of five of his surviving ten children. “If your father is always calling you a moron and idiot, maybe the only response is to turn off anything inside that would’ve opened up an emotional dimension that he didn’t have tools to deal with.” This emotional shutoff valve could make him callous, but it also made him a risk-seeking innovator. “He learned to shut down fear,” she says. “If you turn off fear, then maybe you have to turn off other things, like joy or empathy.”"",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""16"",""page"":"""",""percentage"":""0.007883584210049642""}","{""characterRange"":{""start"":6988,""end"":6997},""backward"":false}","It’s one of the most resonant tropes in mythology.",0.007883584210049642,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758162773678,1738143464138,2025-09-18,Cover,5,"exorcising","{""text"":""“With a childhood like his in South Africa, I think you have to shut yourself down emotionally in some ways,” says his first wife Justine, the mother of five of his surviving ten children. “If your father is always calling you a moron and idiot, maybe the only response is to turn off anything inside that would’ve opened up an emotional dimension that he didn’t have tools to deal with.” This emotional shutoff valve could make him callous, but it also made him a risk-seeking innovator. “He learned to shut down fear,” she says. “If you turn off fear, then maybe you have to turn off other things, like joy or empathy.”"",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""16"",""page"":"""",""percentage"":""0.007883584210049642""}","{""characterRange"":{""start"":7064,""end"":7074},""backward"":false}","To what extent does the epic quest of the Star Wars hero require exorcising demons bequeathed by Darth Vader and wrestling with the dark side of the Force?",0.007883584210049642,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758162809093,1738143464138,2025-09-18,Cover,5,bequeathed,"{""text"":""“With a childhood like his in South Africa, I think you have to shut yourself down emotionally in some ways,” says his first wife Justine, the mother of five of his surviving ten children. “If your father is always calling you a moron and idiot, maybe the only response is to turn off anything inside that would’ve opened up an emotional dimension that he didn’t have tools to deal with.” This emotional shutoff valve could make him callous, but it also made him a risk-seeking innovator. “He learned to shut down fear,” she says. “If you turn off fear, then maybe you have to turn off other things, like joy or empathy.”"",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""16"",""page"":"""",""percentage"":""0.007883584210049642""}","{""characterRange"":{""start"":7082,""end"":7092},""backward"":false}","To what extent does the epic quest of the Star Wars hero require exorcising demons bequeathed by Darth Vader and wrestling with the dark side of the Force?",0.007883584210049642,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758162952738,1738143464138,2025-09-18,Cover,5,moron,"{""text"":""“With a childhood like his in South Africa, I think you have to shut yourself down emotionally in some ways,” says his first wife Justine, the mother of five of his surviving ten children. “If your father is always calling you a moron and idiot, maybe the only response is to turn off anything inside that would’ve opened up an emotional dimension that he didn’t have tools to deal with.” This emotional shutoff valve could make him callous, but it also made him a risk-seeking innovator. “He learned to shut down fear,” she says. “If you turn off fear, then maybe you have to turn off other things, like joy or empathy.”"",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""16"",""page"":"""",""percentage"":""0.007883584210049642""}","{""characterRange"":{""start"":7384,""end"":7389},""backward"":false}","If your father is always calling you a moron and idiot, maybe the only response is to turn off anything inside that would’ve opened up an emotional dimension that he didn’t have tools to deal with.",0.007883584210049642,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758163001891,1738143464138,2025-09-18,Cover,5,valve,"{""text"":""“With a childhood like his in South Africa, I think you have to shut yourself down emotionally in some ways,” says his first wife Justine, the mother of five of his surviving ten children. “If your father is always calling you a moron and idiot, maybe the only response is to turn off anything inside that would’ve opened up an emotional dimension that he didn’t have tools to deal with.” This emotional shutoff valve could make him callous, but it also made him a risk-seeking innovator. “He learned to shut down fear,” she says. “If you turn off fear, then maybe you have to turn off other things, like joy or empathy.”"",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""16"",""page"":"""",""percentage"":""0.007883584210049642""}","{""characterRange"":{""start"":7567,""end"":7572},""backward"":false}","This emotional shutoff valve could make him callous, but it also made him a risk-seeking innovator.",0.007883584210049642,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758163022391,1738143464138,2025-09-18,Cover,5,"callous","{""text"":""“With a childhood like his in South Africa, I think you have to shut yourself down emotionally in some ways,” says his first wife Justine, the mother of five of his surviving ten children. “If your father is always calling you a moron and idiot, maybe the only response is to turn off anything inside that would’ve opened up an emotional dimension that he didn’t have tools to deal with.” This emotional shutoff valve could make him callous, but it also made him a risk-seeking innovator. “He learned to shut down fear,” she says. “If you turn off fear, then maybe you have to turn off other things, like joy or empathy.”"",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""16"",""page"":"""",""percentage"":""0.007883584210049642""}","{""characterRange"":{""start"":7588,""end"":7595},""backward"":false}","This emotional shutoff valve could make him callous, but it also made him a risk-seeking innovator.",0.007883584210049642,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758163052690,1738143464138,2025-09-18,Cover,5,"aversion","{""text"":""“With a childhood like his in South Africa, I think you have to shut yourself down emotionally in some ways,” says his first wife Justine, the mother of five of his surviving ten children. “If your father is always calling you a moron and idiot, maybe the only response is to turn off anything inside that would’ve opened up an emotional dimension that he didn’t have tools to deal with.” This emotional shutoff valve could make him callous, but it also made him a risk-seeking innovator. “He learned to shut down fear,” she says. “If you turn off fear, then maybe you have to turn off other things, like joy or empathy.”"",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""16"",""page"":"""",""percentage"":""0.007883584210049642""}","{""characterRange"":{""start"":7830,""end"":7838},""backward"":false}","The PTSD from his childhood also instilled in him an aversion to contentment.",0.007883584210049642,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758163135255,1738143464138,2025-09-18,Cover,5,got conditioned in,"{""text"":""“With a childhood like his in South Africa, I think you have to shut yourself down emotionally in some ways,” says his first wife Justine, the mother of five of his surviving ten children. “If your father is always calling you a moron and idiot, maybe the only response is to turn off anything inside that would’ve opened up an emotional dimension that he didn’t have tools to deal with.” This emotional shutoff valve could make him callous, but it also made him a risk-seeking innovator. “He learned to shut down fear,” she says. “If you turn off fear, then maybe you have to turn off other things, like joy or empathy.”"",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""16"",""page"":"""",""percentage"":""0.007883584210049642""}","{""characterRange"":{""start"":8040,""end"":8058},""backward"":false}","I think he got conditioned in childhood that life is pain.",0.007883584210049642,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758163186138,1738143464138,2025-09-18,Cover,5,"thrashing","{""text"":""During a particularly hellish period of his life in 2008, after the first three launches of his SpaceX rockets exploded and Tesla was about to go bankrupt, he would wake up thrashing and recount to Talulah Riley, who became his second wife, the horrendous things his father had once said. “I’d heard him use those phrases himself,” she says. “It had a profound effect on how he operates.” When he recalled these memories, he would zone out and seem to disappear behind his steel-colored eyes. “I think he wasn’t conscious of how that still affected him, because he thought of it as something in his childhood,” Riley says. “But he’s retained a childlike, almost stunted side. Inside the man, he’s still there as a child, a child standing in front of his dad.”"",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""18"",""page"":"""",""percentage"":""0.008557651439609851""}","{""characterRange"":{""start"":8345,""end"":8354},""backward"":false}","During a particularly hellish period of his life in 2008, after the first three launches of his SpaceX rockets exploded and Tesla was about to go bankrupt, he would wake up thrashing and recount to Talulah Riley, who became his second wife, the horrendous things his father had once said.",0.008557651439609851,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758163208670,1738143464138,2025-09-18,Cover,5,"horrendous","{""text"":""During a particularly hellish period of his life in 2008, after the first three launches of his SpaceX rockets exploded and Tesla was about to go bankrupt, he would wake up thrashing and recount to Talulah Riley, who became his second wife, the horrendous things his father had once said. “I’d heard him use those phrases himself,” she says. “It had a profound effect on how he operates.” When he recalled these memories, he would zone out and seem to disappear behind his steel-colored eyes. “I think he wasn’t conscious of how that still affected him, because he thought of it as something in his childhood,” Riley says. “But he’s retained a childlike, almost stunted side. Inside the man, he’s still there as a child, a child standing in front of his dad.”"",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""18"",""page"":"""",""percentage"":""0.008557651439609851""}","{""characterRange"":{""start"":8417,""end"":8427},""backward"":false}","During a particularly hellish period of his life in 2008, after the first three launches of his SpaceX rockets exploded and Tesla was about to go bankrupt, he would wake up thrashing and recount to Talulah Riley, who became his second wife, the horrendous things his father had once said.",0.008557651439609851,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758163280986,1738143464138,2025-09-18,Cover,5,zone out,"{""text"":""During a particularly hellish period of his life in 2008, after the first three launches of his SpaceX rockets exploded and Tesla was about to go bankrupt, he would wake up thrashing and recount to Talulah Riley, who became his second wife, the horrendous things his father had once said. “I’d heard him use those phrases himself,” she says. “It had a profound effect on how he operates.” When he recalled these memories, he would zone out and seem to disappear behind his steel-colored eyes. “I think he wasn’t conscious of how that still affected him, because he thought of it as something in his childhood,” Riley says. “But he’s retained a childlike, almost stunted side. Inside the man, he’s still there as a child, a child standing in front of his dad.”"",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""18"",""page"":"""",""percentage"":""0.008557651439609851""}","{""characterRange"":{""start"":8603,""end"":8611},""backward"":false}","When he recalled these memories, he would zone out and seem to disappear behind his steel-colored eyes.",0.008557651439609851,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758163329137,1738143464138,2025-09-18,Cover,5,"stunted","{""text"":""During a particularly hellish period of his life in 2008, after the first three launches of his SpaceX rockets exploded and Tesla was about to go bankrupt, he would wake up thrashing and recount to Talulah Riley, who became his second wife, the horrendous things his father had once said. “I’d heard him use those phrases himself,” she says. “It had a profound effect on how he operates.” When he recalled these memories, he would zone out and seem to disappear behind his steel-colored eyes. “I think he wasn’t conscious of how that still affected him, because he thought of it as something in his childhood,” Riley says. “But he’s retained a childlike, almost stunted side. Inside the man, he’s still there as a child, a child standing in front of his dad.”"",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""18"",""page"":"""",""percentage"":""0.008557651439609851""}","{""characterRange"":{""start"":8834,""end"":8841},""backward"":false}","But he’s retained a childlike, almost stunted side.",0.008557651439609851,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
1758163369486,1738143464138,2025-09-18,Cover,5,cauldron,"{""text"":""During a particularly hellish period of his life in 2008, after the first three launches of his SpaceX rockets exploded and Tesla was about to go bankrupt, he would wake up thrashing and recount to Talulah Riley, who became his second wife, the horrendous things his father had once said. “I’d heard him use those phrases himself,” she says. “It had a profound effect on how he operates.” When he recalled these memories, he would zone out and seem to disappear behind his steel-colored eyes. “I think he wasn’t conscious of how that still affected him, because he thought of it as something in his childhood,” Riley says. “But he’s retained a childlike, almost stunted side. Inside the man, he’s still there as a child, a child standing in front of his dad.”"",""chapterTitle"":"""",""chapterDocIndex"":""5"",""chapterHref"":"""",""count"":""18"",""page"":"""",""percentage"":""0.008557651439609851""}","{""characterRange"":{""start"":8944,""end"":8952},""backward"":false}","Out of this cauldron, Musk developed an aura that made him seem, at times, like an alien, as if his Mars mission were an aspiration to return home and his desire to build humanoid robots were a quest for kinship.",0.008557651439609851,#FBF1D1,,background,"Elon Musk","Walter Isaacson"
